
      9  2     0.0237461       0.15653      -2.77839       33301.1       33.8156       40.7379             0             0         33301       33300.8             0             0       33300.8         33284       33246.9         33220
     10  1      0.179848     0.0485477      -2.11616       94075.7       134.272       12.9855             0             0       94075.7       94075.7       94075.7       94075.7             0             0       94075.7       94075.7
     10  2      0.179848     0.0485477      -2.11616       46491.3      -3.28649       36.3989             0             0             0             0             0             0       46463.6       46400.1             0             0
     10  2      0.179848     0.0485477      -2.11616       94075.7       134.272       12.9855       94075.6       94075.6             0             0             0             0       94075.5       94048.5             0             0
     11  1      0.200432     0.0755689     -0.455077       66418.3       173.624       28.5391             0       66418.3             0             0             0             0       66418.3       66418.3             0             0
     11  2      0.200432     0.0755689     -0.455077       83762.8       18.0587       19.9972       83762.7       83762.7             0             0             0             0       83762.6       83739.4             0             0
     11  2      0.200432     0.0755689     -0.455077       66418.3       173.624       28.5391       66418.2       66418.1             0             0             0             0       66412.9       66387.8             0             0
     12  1      0.367799     0.0747002       1.57212       67205.1       120.151       28.1955             0             0             0             0             0             0       67205.1       67205.1             0             0
     12  2      0.367799     0.0747002       1.57212       38348.7      -122.888       39.1795             0             0             0             0             0             0       38320.2         38296             0             0
     12  2      0.367799     0.0747002       1.57212       67205.1       120.151       28.1955         67205         67205             0             0             0             0       67204.9       67179.8             0             0
     13  1      0.123329      0.340375     -0.499122       82508.1       173.118       20.7074       82508.1       82508.1             0             0             0             0       82508.1       82508.1             0             0
     13  2      0.123329      0.340375     -0.499122       4300.73      -131.685       24.1552       4300.64       4300.62             0             0             0             0       4300.53       4276.48             0             0
     13  2      0.123329      0.340375     -0.499122       82508.1       173.118       20.7074         82508         82508             0             0             0             0       82507.7       82481.5             0             0
     14  1      0.312496      0.221746      0.138253       98577.9       132.711       8.43351             0             0             0             0             0             0       98577.9       98577.9             0             0
     14  2      0.312496      0.221746      0.138253       19494.6      -165.053       43.6192             0             0       19494.6       19494.6       19494.5       19494.5             0             0       19472.5       19443.8
     14  2      0.312496      0.221746      0.138253       98577.9       132.711       8.43351             0             0             0             0             0             0       98574.4       98546.6             0             0
     15  1      0.188319      0.388877       1.19815       40421.8      -171.958        38.499             0             0       40421.8       40421.8       40421.8       40421.8             0             0       40421.8       40421.8
     15  2      0.188319      0.388877       1.19815       94590.9       63.2242       12.5443       94590.9       94590.9             0             0             0             0       94590.8       94567.7             0             0
     15  2      0.188319      0.388877       1.19815       40421.8      -171.958        38.499             0             0             0             0             0             0       40396.1       40359.3             0             0
     16  1      0.264357      0.343674      -2.89026         88939      -159.348       16.8051             0         88939             0             0             0             0         88939         88939             0             0
     16  2      0.264357      0.343674      -2.89026       60118.5      -2.86631       31.1887       60118.4       60118.4             0             0             0             0       60107.3       60081.6             0             0
     16  2      0.264357      0.343674      -2.89026         88939      -159.348       16.8051       88938.9       88938.9             0             0             0             0       88938.8       88905.2             0             0
     17  1    0.00714239      0.308989     -0.407278       52102.7      -179.667       34.3338       52102.7       52102.7             0             0             0             0       52102.7       52102.7             0             0
     17  2    0.00714239      0.308989     -0.407278         16143      -40.8576       43.5999             0             0         16143       16142.8             0             0       16142.8       16125.1       16083.7         16058
     17  2    0.00714239      0.308989     -0.407278       52102.7      -179.667       34.3338             0             0             0             0             0             0       52072.3         52046             0             0
     18  1      0.160968    0.00547612      -2.27612       7258.03       113.606       37.1653       7258.03       7258.03             0             0             0             0             0             0             0             0
     18  2      0.160968    0.00547612      -2.27612       68962.3      -7.97152       27.4167       68962.2       68962.2             0             0             0             0         68962       68933.2             0             0
     18  2      0.160968    0.00547612      -2.27612       7258.03       113.606       37.1653             0             0             0             0             0             0       7227.02        7198.4             0             0
     19  1      0.385063     0.0883977       0.66651       18657.4      -164.918       43.6615             0             0             0             0             0             0       18657.4       18657.4             0             0
     19  2      0.385063     0.0883977       0.66651       98434.1       136.269       8.61434             0             0             0             0             0             0       98426.3       98404.3             0             0
     19  2      0.385063     0.0883977       0.66651       18657.4      -164.918       43.6615             0             0       18657.4       18657.2             0             0       18657.2       18640.1         18640       18609.1
     20  1     0.0335437      0.132821      -1.63225       49032.1       11.9889       35.4778       49032.1       49032.1             0             0             0             0       49032.1       49032.1             0             0
     20  2     0.0335437      0.132821      -1.63225       68040.5      -108.288       27.8273       68040.4       68040.3             0             0             0             0       68040.2       68010.3             0             0
     20  2     0.0335437      0.132821      -1.63225       49032.1       11.9889       35.4778             0             0             0             0             0             0       48994.9       48967.5             0             0
     21  1       0.38135     0.0812048      0.623602       55293.7       5.37467       33.1097       55293.7       55293.7             0             0             0             0       55293.7       55293.7             0             0
     21  2       0.38135     0.0812048      0.623602       29718.5      -117.068       41.7341             0             0             0             0             0             0       29718.4       29707.1       29675.5       29657.1
     21  2       0.38135     0.0812048      0.623602       55293.7       5.37467       33.1097             0       55293.6             0             0             0             0       55265.2       55232.6             0             0
     22  1      0.303321      0.231131      -2.17423       21351.8      -40.7067       43.4408       21351.8       21351.8             0             0             0             0       21351.8       21351.8             0             0
     22  2      0.303321      0.231131      -2.17423       48600.6      -176.296       35.6358             0             0             0             0             0             0       48568.6       48522.9             0             0
     22  2      0.303321      0.231131      -2.17423       21351.8      -40.7067       43.4408             0             0       21351.8       21351.8       21351.6       21351.6             0             0       21298.4       21294.8
     23  1      0.244658      0.349432     -0.853447       56625.6      -171.396        32.588       56625.6       56625.6             0             0             0             0       56625.6       56625.6             0             0
     23  2      0.244658      0.349432     -0.853447       30287.3       67.2135       41.5835             0             0       30287.2         30287             0             0         30287       30269.9       30253.1       30233.7
     23  2      0.244658      0.349432     -0.853447       56625.6      -171.396        32.588       56625.5       56625.5             0             0             0             0       56609.9       56579.7             0             0
     24  1      0.106529      0.152727     -0.440146       32284.9       112.578       41.0313       32284.9       32284.9             0             0             0             0       32284.9       32284.9             0             0
     24  2      0.106529      0.152727     -0.440146       56168.7      -8.57093       32.7677             0       56168.6             0             0             0             0       56149.5       56122.6             0             0
     24  2      0.106529      0.152727     -0.440146       32284.9       112.578       41.0313             0             0       32284.9       32284.7             0             0       32284.7       32263.2       32234.7       32217.2
     25  1      0.142523       0.36075      -2.78894       54927.5      -178.538        33.252       54927.5       54927.5             0             0             0             0       54927.5       54927.5             0             0
     25  2      0.142523       0.36075      -2.78894       13815.9       42.9584       43.1858             0             0       13815.8       13815.7             0             0       13815.7       13782.7       13711.6       13683.8
     25  2      0.142523       0.36075      -2.78894       54927.5      -178.538        33.252             0       54927.4             0             0             0             0       54903.9       54876.8             0             0
     26  1      0.113803      0.107666      -2.86929       54043.8      -46.3481       33.5935             0             0             0             0             0             0       54043.8       54043.8             0             0
     26  2      0.113803      0.107666      -2.86929       53058.7       -166.39       33.9708             0       53058.5             0             0             0             0       53033.9       52999.8             0             0
     26  2      0.113803      0.107666      -2.86929       54043.8      -46.3481       33.5935       54043.6       54043.5             0             0             0             0       54043.4       54019.6             0             0
     27  1      0.154937      0.262752     -0.052102         73336       138.412       25.4023         73336         73336             0             0             0             0         73336         73336             0             0
     27  2      0.154937      0.262752     -0.052102       25604.2      -110.758       42.7139             0             0       25604.1       25603.8             0             0       25603.8       25579.5       25573.3       25513.3
     27  2      0.154937      0.262752     -0.052102         73336       138.412       25.4023       73335.9       73335.8             0             0             0             0       73335.7       73309.3             0             0
     28  1     0.0419902     0.0602388      -1.76683       33394.9       145.566       40.7105       33394.9       33394.9             0             0             0             0       33394.9       33394.9             0             0
     28  2     0.0419902     0.0602388      -1.76683       42757.9       15.7952       37.7085             0             0             0             0             0             0       42728.4       42699.3             0             0
     28  2     0.0419902     0.0602388      -1.76683       33394.9       145.566       40.7105             0             0       33394.8       33394.7             0             0       33394.7       33377.9       33335.9       33289.1
     29  1    0.00692352      0.369957       2.24431       7924.67      -4.53997       38.4626       7924.67       7924.67             0             0             0             0       7924.67       7924.67             0             0
     29  2    0.00692352      0.369957       2.24431       93012.1       3.04626       13.8549       93012.1         93012             0             0             0             0       93011.9       92988.2             0             0
     29  2    0.00692352      0.369957       2.24431       7924.67      -4.53997       38.4626             0             0             0             0             0             0       7899.71       7868.81             0             0
     30  1      0.337199       0.28475      -2.13297       54838.3       11.2674       33.2866       54838.3       54838.3             0             0             0             0       54838.3       54838.3             0             0
     30  2      0.337199       0.28475      -2.13297       41913.9      -108.907       37.9968             0             0             0             0             0             0       41878.7       41856.3       41856.3       41853.4
     30  2      0.337199       0.28475      -2.13297       54838.3       11.2674       33.2866             0       54838.2             0             0             0             0       54812.6       54784.7             0             0
     31  1     0.0971624      0.347872      -2.89782       82441.2       59.9746       20.7447             0             0             0             0             0             0       82441.2       82441.2             0             0
     31  2     0.0971624      0.347872      -2.89782       26422.3      -45.4246       42.5366             0         26405       26422.2         26422             0             0         26422         26405       26381.1       26356.2
     31  2     0.0971624      0.347872      -2.89782       82441.2       59.9746       20.7447       82441.1       82441.1             0             0             0             0         82441       82419.6             0             0
     32  1     0.0822477     0.0737519       2.73724       41639.6       170.883       38.0898             0             0       41639.6       41639.6       41639.6       41639.6             0             0       41639.6       41639.6
     32  2     0.0822477     0.0737519       2.73724       91810.3      -65.9286       14.7807       91810.3       91810.2             0             0             0             0       91810.1       91784.5             0             0
     32  2     0.0822477     0.0737519       2.73724       41639.6       170.883       38.0898             0             0             0             0             0             0         41617       41584.3             0             0
     33  1     0.0601523      0.101196       2.20315       51803.8       2.26191       34.4466             0             0             0             0             0             0       51803.8       51803.8             0             0
     33  2     0.0601523      0.101196       2.20315       68845.1      -119.356       27.4692       68845.1         68845             0             0             0             0       68844.9       68822.1             0             0
     33  2     0.0601523      0.101196       2.20315       51803.8       2.26191       34.4466             0             0             0             0             0             0         51764       51720.9             0             0
     34  1      0.196994      0.235921       1.20488       27241.9       31.3919       42.3494       27241.9       27241.9             0             0             0             0       27241.9       27241.9             0             0
     34  2      0.196994      0.235921       1.20488       41649.7       168.595       38.0864             0             0             0             0             0             0       41626.7       41599.1             0             0
     34  2      0.196994      0.235921       1.20488       27241.9       31.3919       42.3494             0             0       27241.9       27241.8             0             0       27241.8       27223.3       27200.6       27172.1
     35  1      0.402922      0.136813     -0.751096       83135.8       95.0294       20.3546             0             0             0             0             0             0       83135.8       83135.8             0             0
     35  2      0.402922      0.136813     -0.751096       39129.8      -20.9779       38.9255             0             0             0             0             0             0       39076.8       39045.5             0             0
     35  2      0.402922      0.136813     -0.751096       83135.8       95.0294       20.3546       83135.3       83135.3             0             0             0             0       83134.9       83113.8             0             0
     36  1      0.180775      0.382356      -2.44942       9346.51      -136.318       40.4486       9346.51       9346.51             0             0             0             0       9346.51       9346.51             0             0
     36  2      0.180775      0.382356      -2.44942       60291.2       3.44254       31.1183       60291.1       60291.1             0             0             0             0       60281.2       60253.4             0             0
     36  2      0.180775      0.382356      -2.44942       9346.51      -136.318       40.4486       9346.38       9346.37             0             0             0             0       9329.59        9304.3             0             0
     37  1      0.257196     0.0645737     -0.650713       26431.9       -3.9211       42.5344             0             0       26431.9       26431.9       26431.9       26431.9             0             0       26431.9       26431.9
     37  2      0.257196     0.0645737     -0.650713       26431.9       -3.9211       42.5344             0             0       26431.9       26431.9       26431.8       26431.8             0             0       26414.7       26381.8
     38  1      0.356711      0.285215       2.99686       29925.7       139.665       41.6796       29925.7       29925.7             0             0             0             0       29925.7       29925.7             0             0
     38  2      0.356711      0.285215       2.99686       45859.3        9.9182       36.6244             0             0             0             0             0             0       45820.1       45782.6             0             0
     38  2      0.356711      0.285215       2.99686       29925.7       139.665       41.6796             0             0       29925.7       29925.5             0             0       29925.5       29908.5       29882.5       29854.6
     39  1      0.100895     0.0230791       1.49256       64708.4       -170.34       29.2756             0             0       64708.4       64708.4       64708.4       64708.4             0             0       64708.4       64708.4
     39  2      0.100895     0.0230791       1.49256       80566.6      -27.1149       21.7683       80566.6       80566.6             0             0             0             0       80566.4       80539.7             0             0
     39  2      0.100895     0.0230791       1.49256       64708.4       -170.34       29.2756       64708.3       64708.3             0             0             0             0       64708.1       64674.5             0             0
     40  1      0.395774      0.348266      -2.74826       59982.1       169.723       31.2442       59982.1       59982.1             0             0             0             0       59982.1       59982.1             0             0
     40  2      0.395774      0.348266      -2.74826       21961.9      -68.6049       43.3607             0             0       21961.9       21961.7             0             0       21961.7       21945.5       21922.7       21916.7
     40  2      0.395774      0.348266      -2.74826       59982.1       169.723       31.2442       59981.9       59981.9             0             0             0             0       59974.7       59950.4             0             0
     41  1      0.286676      0.131129      0.508401       79392.6       -169.94         22.39       79392.6       79392.6             0             0             0             0       79392.6       79392.6             0             0
     41  2      0.286676      0.131129      0.508401       73273.5      -7.16136       25.4319       73273.4       73273.4             0             0             0             0       73273.3       73241.8             0             0
     41  2      0.286676      0.131129      0.508401       79392.6       -169.94         22.39       79392.5       79392.5             0             0             0             0       79392.3       79366.9             0             0
     42  1     0.0624721      0.155356      -2.49775       89126.1      -93.4668       16.6799             0             0             0             0             0             0       89126.1       89126.1             0             0
     42  2     0.0624721      0.155356      -2.49775       33021.7       156.978       40.8194             0             0             0             0             0             0       32998.5       32969.6             0             0
     42  2     0.0624721      0.155356      -2.49775       89126.1      -93.4668       16.6799         89126         89126             0             0             0             0       89125.9       89104.1             0             0
     43  1      0.366469      0.131445      -2.56777       52360.9      -179.426       34.2361       52360.9       52360.9             0             0             0             0       52360.9       52360.9             0             0
     43  2      0.366469      0.131445      -2.56777       35129.9      -56.9881       40.1914             0             0             0             0             0             0       35087.5       35001.5             0             0
     43  2      0.366469      0.131445      -2.56777       52360.9      -179.426       34.2361             0             0             0             0             0             0       52332.2       52292.8             0             0
     44  1      0.419585      0.311751     -0.102996       56836.8      -177.795       32.5047             0             0       56836.8       56836.8       56836.8       56836.8             0             0       56836.8       56836.8
     44  2      0.419585      0.311751     -0.102996       89322.2      -29.7413       16.5477       89322.2       89322.1             0             0             0             0         89322       89299.2             0             0
     44  2      0.419585      0.311751     -0.102996       56836.8      -177.795       32.5047             0       56836.5             0             0             0             0       56820.7       56790.6             0             0
     45  1      0.120411      0.414804       -2.1786       71054.1       85.6814       26.4676             0             0             0             0             0             0       71054.1       71054.1             0             0
     45  2      0.120411      0.414804       -2.1786       42226.8      -32.0249       37.8903             0       42226.7             0             0             0             0       42202.4       42175.8             0             0
     45  2      0.120411      0.414804       -2.1786       71054.1       85.6814       26.4676       71053.9       71053.9             0             0             0             0       71053.8       71028.7             0             0
     46  1      0.100494      0.420886      0.786025       59639.6      -155.022       31.3833             0             0             0             0             0             0       59639.6       59639.6       59639.6       59639.6
     46  2      0.100494      0.420886      0.786025       61464.8      -32.3289       30.6367       61464.7       61464.7             0             0             0             0       61464.6       61438.7             0             0
     46  2      0.100494      0.420886      0.786025       59639.6      -155.022       31.3833       59639.6       59639.5             0             0             0             0       59639.4       59610.4             0             0
     47  1      0.147555      0.061188      -1.18059       23493.8       89.1298       43.1206       23493.8       23493.8             0             0             0             0       23493.8       23493.8             0             0
     47  2      0.147555      0.061188      -1.18059       67440.7      -25.6294        28.092       67439.8       67439.8             0             0             0             0       67439.7       67400.7             0             0
     47  2      0.147555      0.061188      -1.18059       23493.8       89.1298       43.1206             0             0       23493.7       23493.6             0             0       23493.6       23476.7       23464.2       23449.3
     48  1      0.258372      0.349022      -2.01141       89968.1      -33.8782       16.1057             0       89968.1             0             0             0             0       89968.1       89968.1             0             0
     48  2      0.258372      0.349022      -2.01141       13018.6       40.1196       42.9304             0             0       13018.5       13018.5       13018.4       13018.4             0             0       12955.3       12929.1
     48  2      0.258372      0.349022      -2.01141       89968.1      -33.8782       16.1057         89968         89968             0             0             0             0       89967.9       89942.6             0             0
     49  1     0.0778859      0.158349       1.01587       15083.8      -173.337       43.4642             0             0             0             0             0             0       15083.8       15083.8             0             0
     49  2     0.0778859      0.158349       1.01587       43892.9       -1.0172       37.3162             0             0             0             0             0             0       43867.5       43839.7             0             0
     49  2     0.0778859      0.158349       1.01587       15083.8      -173.337       43.4642             0             0       15083.7       15083.7       15083.6       15083.6             0             0       15063.3       15015.3
     50  1      0.163182      0.421738       2.58492       90876.2     -0.432488       15.4653             0             0             0             0             0             0       90876.2       90876.2             0             0
     50  2      0.163182      0.421738       2.58492       60375.2      -179.944        31.084       60375.2       60375.1             0             0             0             0             0             0             0             0
     50  2      0.163182      0.421738       2.58492       90876.2     -0.432488       15.4653       90876.2       90876.2             0             0             0             0       90875.9       90850.1             0             0
     51  1      0.374422      0.309559     -0.992227       66188.8       3.96529       28.6388       66188.8       66188.8             0             0             0             0       66188.8       66188.8             0             0
     51  2      0.374422      0.309559     -0.992227       5949.11      -135.757       33.4865       5949.02       5948.97             0             0             0             0       5948.89       5924.63             0             0
     51  2      0.374422      0.309559     -0.992227       66188.8       3.96529       28.6388       66188.7       66188.7             0             0             0             0       66188.5       66155.9             0             0
     52  1      0.316823     0.0424527      -2.55263       53787.3       155.516       33.6921       53787.3       53787.3             0             0             0             0       53787.3       53787.3             0             0
     52  2      0.316823     0.0424527      -2.55263       49696.7      -84.5051        35.233             0             0             0             0             0             0       49661.3       49629.9             0             0
     52  2      0.316823     0.0424527      -2.55263       53787.3       155.516       33.6921       53787.2       53787.2             0             0             0             0         53773         53745             0             0
     53  1      0.005837      0.306544     -0.557624       61674.3      -109.434       30.5501       61674.3       61674.3             0             0             0             0       61674.3       61674.3             0             0
     53  2      0.005837      0.306544     -0.557624       50761.5        10.714       34.8375             0             0             0             0             0             0       50730.8       50689.8             0             0
     53  2      0.005837      0.306544     -0.557624       61674.3      -109.434       30.5501       61674.2       61674.2             0             0             0             0       61674.1       61647.8             0             0
     54  1      0.393291      0.216691      -2.36889       36091.1      -33.2108       39.8955             0             0             0             0             0             0       36091.1       36091.1             0             0
     54  2      0.393291      0.216691      -2.36889       79143.9       80.5611       22.5198       79143.7       79143.7             0             0             0             0       79143.6       79122.5             0             0
     54  2      0.393291      0.216691      -2.36889       36091.1      -33.2108       39.8955             0             0         36091       36090.8             0             0         36012       35981.6             0             0
     55  1      0.163611      0.420892      -1.75479       87853.2       10.2231       17.5162       87853.2       87853.2             0             0             0             0       87853.2       87853.2             0             0
     55  2      0.163611      0.420892      -1.75479       63915.4       177.652       29.6126       63915.2       63915.2             0             0             0             0       63915.1       63891.9             0             0
     55  2      0.163611      0.420892      -1.75479       87853.2       10.2231       17.5162       87853.1       87853.1             0             0             0             0         87853         87830             0             0
     56  1      0.338755     0.0138195      0.297532         72421      -67.9885       25.8335         72421         72421             0             0             0             0         72421         72421             0             0
     56  2      0.338755     0.0138195      0.297532         72421      -67.9885       25.8335       72420.9       72420.9             0             0             0             0       72420.8       72398.8             0             0
     57  1      0.307447      0.176823       1.06588       77987.8       132.314        23.116             0             0       77987.8       77987.8       77987.8       77987.8             0             0       77987.8       77987.8
     57  2      0.307447      0.176823       1.06588       55424.7       4.07201       33.0587             0       55424.6             0             0             0             0       55405.3       55377.9             0             0
     57  2      0.307447      0.176823       1.06588       77987.8       132.314        23.116       77987.7       77987.7             0             0             0             0       77987.6       77961.8             0             0
     58  1     0.0556456      0.326922       1.66891       59504.5      -61.3102        31.438       59504.5       59504.5             0             0             0             0       59504.5       59504.5             0             0
     58  2     0.0556456      0.326922       1.66891       52360.3       178.394       34.2363             0             0             0             0             0             0       52332.4       52296.3             0             0
     58  2     0.0556456      0.326922       1.66891       59504.5      -61.3102        31.438       59504.4       59504.4             0             0             0             0       59504.2       59478.3             0             0
     59  1      0.107288      0.341197      -1.88684       74483.2      -170.929       24.8536       74483.2       74483.2             0             0             0             0       74483.2       74483.2             0             0
     59  2      0.107288      0.341197      -1.88684       77658.5      -10.8262       23.2836       77658.4       77658.4             0             0             0             0       77658.2       77634.8             0             0
     59  2      0.107288      0.341197      -1.88684       74483.2      -170.929       24.8536       74483.1       74483.1             0             0             0             0       74482.9       74457.1             0             0
     60  1      0.413273      0.237481      -2.75145       35160.9      -167.993        40.182       35160.9       35160.9             0             0             0             0       35160.9       35160.9             0             0
     60  2      0.413273      0.237481      -2.75145       27054.5       -19.467        42.393             0             0       27054.4       27054.2             0             0       27054.2       27031.9         27027       26998.3
     60  2      0.413273      0.237481      -2.75145       35160.9      -167.993        40.182             0             0             0             0             0             0       35150.3         35119             0             0
     61  1      0.156384       0.40259      -1.87573       81850.1       10.9449       21.0719       81850.1       81850.1             0             0             0             0       81850.1       81850.1             0             0
     61  2      0.156384       0.40259      -1.87573       5243.39      -61.3407       30.4774       5243.28       5243.26             0             0             0             0       5243.17       5221.48             0             0
     61  2      0.156384       0.40259      -1.87573       81850.1       10.9449       21.0719         81850         81850             0             0             0             0       81849.9       81817.9             0             0
     62  1       0.20491      0.171407      -2.90767       83431.8       148.948       20.1866       83431.8       83431.8             0             0             0             0       83431.8       83431.8             0             0
     62  2       0.20491      0.171407      -2.90767       13137.3      -121.022       42.9729             0             0       13137.2       13137.2       13137.1       13137.1             0             0       13088.8       13069.5
     62  2       0.20491      0.171407      -2.90767       83431.8       148.948       20.1866       83431.7       83431.7             0             0             0             0       83431.6       83408.4             0             0
     63  1       0.30004      0.231254        2.5469       53624.6      -124.673       33.7545       53624.6       53624.6             0             0             0             0             0             0             0             0
     63  2       0.30004      0.231254        2.5469       52686.4      -4.65563       34.1126             0             0             0             0             0             0       52655.2       52627.6             0             0
     63  2       0.30004      0.231254        2.5469       53624.6      -124.673       33.7545       53624.5       53624.5             0             0             0             0       53624.4       53597.6             0             0
     64  1      0.225266       0.15127      -1.03877       19727.3      -95.0729       43.6029       19727.3       19727.3             0             0             0             0       19727.3       19727.3             0             0
     64  2      0.225266       0.15127      -1.03877       67134.3       20.1454       28.2265       67134.2       67134.2             0             0             0             0       67134.1       67107.5             0             0
     64  2      0.225266       0.15127      -1.03877       19727.3      -95.0729       43.6029             0             0             0             0             0             0       19727.2         19717       19707.3       19689.5
     65  1      0.297694      0.160136      0.737633       81868.9       144.235       21.0615       81868.9       81868.9             0             0             0             0       81868.9       81868.9             0             0
     65  2      0.297694      0.160136      0.737633       16070.4      -119.309        43.593             0             0       16070.4       16070.2             0             0       16070.2       16048.6       16031.3       15995.5
     65  2      0.297694      0.160136      0.737633       81868.9       144.235       21.0615       81868.8       81868.8             0             0             0             0       81868.6       81837.1             0             0
     66  1     0.0022992      0.259339      -1.53154       36777.2       41.2599       39.6809       36777.2       36777.2             0             0             0             0       36777.2       36777.2             0             0
     66  2     0.0022992      0.259339      -1.53154       46605.1       166.229       36.3582             0             0             0             0             0             0       46574.6       46547.9             0             0
     66  2     0.0022992      0.259339      -1.53154       36777.2       41.2599       39.6809       36777.1       36777.1             0             0             0             0       36761.5       36733.7             0             0
     67  1      0.155901      0.375244       2.25575       20982.2      -56.2141       43.4846       20982.2       20982.2             0             0             0             0       20982.2       20982.2             0             0
     67  2      0.155901      0.375244       2.25575         55463        176.66       33.0438             0         55463             0             0             0             0       55443.1       55410.7             0             0
     67  2      0.155901      0.375244       2.25575       20982.2      -56.2141       43.4846             0             0             0             0             0             0       20982.2       20970.1       20935.7       20921.1
     68  1     0.0323926      0.150634      -2.12336       86218.3      -81.2451       18.5419             0             0             0             0             0             0       86218.3       86218.3             0             0
     68  2     0.0323926      0.150634      -2.12336       32498.9       28.2123       40.9702             0             0       32498.8       32498.8       32498.7       32498.7             0             0       32453.6       32427.1
     68  2     0.0323926      0.150634      -2.12336       86218.3      -81.2451       18.5419       86218.2       86218.2             0             0             0             0       86218.1       86191.6             0             0
     69  1      0.299268      0.378549       1.19105       54090.5       6.37551       33.5755             0             0             0             0             0             0       54090.5       54090.5             0             0
     69  2      0.299268      0.378549       1.19105       63089.9       127.624       29.9604       63089.8       63089.8             0             0             0             0       63089.6       63067.3             0             0
     69  2      0.299268      0.378549       1.19105       54090.5       6.37551       33.5755             0       54090.4             0             0             0             0       54064.6       54033.8             0             0
     70  1      0.307843      0.373404       1.37086       36814.1       125.566       39.6693             0             0             0             0             0             0       36814.1       36814.1             0             0
     70  2      0.307843      0.373404       1.37086       69489.8      -118.408       27.1797       69489.7       69489.7             0             0             0             0       69489.6       69465.3             0             0
     70  2      0.307843      0.373404       1.37086       36814.1       125.566       39.6693             0             0             0             0             0             0       36782.9         36754             0             0
